event_date,event_type,sub_event_type,latitude,longitude,fatalities
2024-10-01,Explosions/Remote violence,Air/drone strike,51.1483,34.3008,0
2024-10-01,Explosions/Remote violence,Air/drone strike,51.7308,34.2111,0
2024-10-01,Explosions/Remote violence,Air/drone strike,51.2231,34.5161,0
2024-10-01,Explosions/Remote violence,Air/drone strike,51.1812,34.6779,0
2024-10-01,Explosions/Remote violence,Shelling/artillery/missile attack,51.2698,34.21,0
2024-10-01,Explosions/Remote violence,Shelling/artillery/missile attack,51.9549,34.1244,0
2024-10-01,Explosions/Remote violence,Shelling/artillery/missile attack,51.845,34.2775,0
2024-10-01,Battles,Armed clash,49.6193,37.7098,0
2024-10-01,Battles,Armed clash,48.6783,39.6891,0
2024-10-01,Battles,Armed clash,49.4689,37.9059,0
2024-10-01,Battles,Armed clash,48.9211,38.1276,0
2024-10-01,Battles,Armed clash,48.6419,37.8589,0
2024-10-01,Battles,Armed clash,48.3943,37.7901,3
2024-10-01,Battles,Armed clash,48.1478,37.2977,0
2024-10-01,Battles,Armed clash,48.0565,37.3718,0
2024-10-01,Battles,Armed clash,47.8601,37.2135,0
2024-10-01,Explosions/Remote violence,Air/drone strike,47.7807,36.6353,0
2024-10-01,Explosions/Remote violence,Air/drone strike,47.211,35.9554,0
2024-10-01,Battles,Armed clash,47.5479,35.553,0
2024-10-01,Battles,Armed clash,47.5242,35.8235,0
2024-10-01,Explosions/Remote violence,Air/drone strike,47.8479,35.1602,1
2024-10-01,Battles,Armed clash,49.5858,37.7083,0
2024-10-01,Battles,Armed clash,48.2986,37.3804,20
2024-10-01,Battles,Armed clash,48.3035,37.4493,20
2024-10-01,Battles,Armed clash,47.5424,35.3662,0
2024-10-01,Explosions/Remote violence,Air/drone strike,48.4253,37.7662,0
2024-10-01,Explosions/Remote violence,Air/drone strike,47.8994,37.2878,0
2024-10-01,Explosions/Remote violence,Air/drone strike,48.6284,38.1311,0
2024-10-01,Explosions/Remote violence,Air/drone strike,48.2487,37.221,0
2024-10-01,Battles,Armed clash,49.4069,37.8589,0
2024-10-01,Battles,Armed clash,48.5279,37.9582,0
2024-10-01,Battles,Armed clash,48.3034,37.5167,0
2024-10-01,Battles,Armed clash,48.2419,37.3372,0
2024-10-01,Explosions/Remote violence,Shelling/artillery/missile attack,52.1565,33.073,0
2024-10-01,Explosions/Remote violence,Air/drone strike,52.1338,32.4098,0
2024-10-01,Explosions/Remote violence,Shelling/artillery/missile attack,52.1783,32.5818,0
2024-10-01,Explosions/Remote violence,Air/drone strike,50.9541,34.9262,0
2024-10-01,Explosions/Remote violence,Shelling/artillery/missile attack,51.2161,34.9866,0
2024-10-01,Explosions/Remote violence,Air/drone strike,50.4243,35.4799,0
2024-10-01,Explosions/Remote violence,Air/drone strike,50.4966,35.4525,0
2024-10-01,Explosions/Remote violence,Air/drone strike,50.4527,35.5367,0
2024-10-01,Explosions/Remote violence,Air/drone strike,51.3749,34.1321,0
2024-10-01,Explosions/Remote violence,Air/drone strike,51.863,33.4698,0
2024-10-01,Explosions/Remote violence,Air/drone strike,51.6783,34.0591,0
2024-10-01,Explosions/Remote violence,Air/drone strike,52.2723,33.8472,0
2024-10-01,Explosions/Remote violence,Air/drone strike,50.2722,35.7961,0
2024-10-01,Explosions/Remote violence,Air/drone strike,50.3299,35.7212,0
2024-10-01,Strategic developments,Disrupted weapons use,46.9672,32.0183,0
2024-10-01,Strategic developments,Disrupted weapons use,49.5937,34.5407,0
2024-10-01,Strategic developments,Disrupted weapons use,48.4593,35.0386,0
2024-10-01,Explosions/Remote violence,Remote explosive/landmine/IED,46.8489,35.3653,3
2024-10-01,Explosions/Remote violence,Shelling/artillery/missile attack,47.4987,34.6574,0
2024-10-01,Explosions/Remote violence,Shelling/artillery/missile attack,50.2732,36.1907,0
2024-10-01,Strategic developments,Disrupted weapons use,46.9672,32.0183,0
2024-10-01,Explosions/Remote violence,Shelling/artillery/missile attack,50.1887,36.4293,0
2024-10-01,Explosions/Remote violence,Air/drone strike,47.619,34.5369,0
2024-10-01,Explosions/Remote violence,Air/drone strike,47.6354,34.6277,0
2024-10-01,Explosions/Remote violence,Air/drone strike,47.7697,34.7311,0
2024-10-01,Explosions/Remote violence,Air/drone strike,47.5222,35.441,0
2024-10-01,Explosions/Remote violence,Air/drone strike,47.5514,35.5816,0
2024-10-01,Explosions/Remote violence,Air/drone strike,47.5673,35.7858,0
2024-10-01,Explosions/Remote violence,Air/drone strike,47.6639,36.2563,0
2024-10-01,Explosions/Remote violence,Air/drone strike,47.5621,35.6972,0
2024-10-01,Explosions/Remote violence,Air/drone strike,47.4478,35.837,0
2024-10-01,Explosions/Remote violence,Air/drone strike,47.7457,36.5958,0
2024-10-01,Battles,Armed clash,49.0005,38.1123,0
2024-10-01,Battles,Armed clash,48.7329,38.2154,0
2024-10-01,Battles,Armed clash,48.3718,37.8884,0
2024-10-01,Battles,Armed clash,48.3515,37.837,0
2024-10-01,Battles,Armed clash,48.3319,37.8358,0
2024-10-01,Battles,Armed clash,48.2889,37.4132,0
2024-10-01,Battles,Armed clash,48.1366,37.376,0
2024-10-01,Battles,Armed clash,47.7943,36.9905,0
2024-10-01,Violence against civilians,Attack,48.2501,37.3301,16
2024-10-01,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2024-10-01,Strategic developments,Disrupted weapons use,46.4639,30.7386,0
2024-10-02,Explosions/Remote violence,Air/drone strike,51.143,34.6287,0
2024-10-02,Explosions/Remote violence,Air/drone strike,47.6354,34.6277,0
2024-10-02,Explosions/Remote violence,Air/drone strike,51.6509,34.0995,0
2024-10-02,Explosions/Remote violence,Air/drone strike,51.2231,34.5161,0
2024-10-02,Explosions/Remote violence,Air/drone strike,51.1197,34.4947,0
2024-10-02,Explosions/Remote violence,Air/drone strike,50.2001,36.3362,0
2024-10-02,Explosions/Remote violence,Air/drone strike,50.1046,36.2225,0
2024-10-02,Explosions/Remote violence,Air/drone strike,49.4069,37.8589,0
2024-10-02,Battles,Armed clash,47.8601,37.2135,0
2024-10-02,Explosions/Remote violence,Air/drone strike,48.8533,37.6065,0
2024-10-02,Explosions/Remote violence,Air/drone strike,47.7531,36.8184,0
2024-10-02,Explosions/Remote violence,Air/drone strike,47.5268,36.0004,0
2024-10-02,Explosions/Remote violence,Air/drone strike,47.5621,35.6972,0
2024-10-02,Battles,Armed clash,49.4689,37.9059,0
2024-10-02,Battles,Armed clash,48.5722,37.9174,0
2024-10-02,Battles,Armed clash,48.6107,37.8622,0
2024-10-02,Battles,Armed clash,48.3515,37.837,0
2024-10-02,Battles,Armed clash,48.3943,37.7901,0
2024-10-02,Battles,Armed clash,48.3034,37.5167,0
2024-10-02,Battles,Armed clash,48.2889,37.4132,0
2024-10-02,Battles,Armed clash,48.2323,37.3382,0
2024-10-02,Battles,Armed clash,48.2501,37.3301,0
2024-10-02,Battles,Armed clash,48.2986,37.3804,0
2024-10-02,Battles,Armed clash,48.1478,37.2977,0
2024-10-02,Battles,Armed clash,47.9836,37.2823,0
2024-10-02,Battles,Armed clash,47.8659,37.4083,0
2024-10-02,Battles,Armed clash,48.0591,37.417,0
2024-10-02,Battles,Armed clash,47.5424,35.3662,0
2024-10-02,Explosions/Remote violence,Shelling/artillery/missile attack,50.4243,35.4799,0
2024-10-02,Explosions/Remote violence,Shelling/artillery/missile attack,51.239,34.3766,0
2024-10-02,Explosions/Remote violence,Shelling/artillery/missile attack,51.2224,34.6275,0
2024-10-02,Explosions/Remote violence,Shelling/artillery/missile attack,51.845,34.2775,0
2024-10-02,Explosions/Remote violence,Shelling/artillery/missile attack,52.2177,32.3804,0
2024-10-02,Explosions/Remote violence,Shelling/artillery/missile attack,51.4067,34.2031,0
2024-10-02,Battles,Armed clash,49.4069,37.8589,0
2024-10-02,Battles,Armed clash,49.5713,37.7169,0
2024-10-02,Battles,Armed clash,49.5858,37.7083,0
2024-10-02,Battles,Armed clash,48.5279,37.9582,0
2024-10-02,Battles,Armed clash,48.3035,37.4493,0
2024-10-02,Battles,Armed clash,47.5242,35.8235,0
2024-10-02,Explosions/Remote violence,Air/drone strike,46.4639,30.7386,0
2024-10-02,Explosions/Remote violence,Air/drone strike,50.4496,30.5224,0
2024-10-02,Explosions/Remote violence,Remote explosive/landmine/IED,46.7586,36.7845,1
2024-10-02,Explosions/Remote violence,Air/drone strike,51.1483,34.3008,0
2024-10-02,Explosions/Remote violence,Air/drone strike,51.7701,34.0673,0
2024-10-02,Explosions/Remote violence,Air/drone strike,52.2629,33.6016,0
2024-10-02,Explosions/Remote violence,Air/drone strike,51.0786,34.78,0
2024-10-02,Explosions/Remote violence,Shelling/artillery/missile attack,51.9507,33.9347,0
2024-10-02,Explosions/Remote violence,Air/drone strike,47.7697,34.7311,0
2024-10-02,Explosions/Remote violence,Air/drone strike,47.1879,33.7807,0
2024-10-02,Explosions/Remote violence,Air/drone strike,45.3493,28.8408,0
2024-10-02,Explosions/Remote violence,Air/drone strike,47.4844,36.2536,0
2024-10-02,Explosions/Remote violence,Air/drone strike,52.2079,33.0636,0
2024-10-02,Explosions/Remote violence,Shelling/artillery/missile attack,52.1783,32.5818,0
2024-10-02,Explosions/Remote violence,Shelling/artillery/missile attack,52.2958,32.4303,0
2024-10-02,Explosions/Remote violence,Shelling/artillery/missile attack,52.0031,32.1858,0
2024-10-02,Explosions/Remote violence,Air/drone strike,51.2012,34.936,0
2024-10-02,Explosions/Remote violence,Shelling/artillery/missile attack,51.1989,34.3707,0
2024-10-02,Explosions/Remote violence,Air/drone strike,50.4966,35.4525,0
2024-10-02,Explosions/Remote violence,Air/drone strike,50.4138,35.5464,0
2024-10-02,Explosions/Remote violence,Shelling/artillery/missile attack,51.184,33.7337,0
2024-10-02,Explosions/Remote violence,Air/drone strike,50.4213,34.8033,0
2024-10-02,Explosions/Remote violence,Shelling/artillery/missile attack,52.3279,33.4544,0
2024-10-02,Explosions/Remote violence,Air/drone strike,51.6209,34.1471,0
2024-10-02,Explosions/Remote violence,Air/drone strike,51.5283,34.223,0
2024-10-02,Explosions/Remote violence,Air/drone strike,51.6278,34.0569,0
2024-10-02,Explosions/Remote violence,Shelling/artillery/missile attack,51.7244,34.4201,0
2024-10-02,Explosions/Remote violence,Air/drone strike,50.2722,35.7961,0
2024-10-02,Explosions/Remote violence,Air/drone strike,50.3299,35.7212,0
2024-10-02,Battles,Armed clash,50.255,36.425,0
2024-10-03,Explosions/Remote violence,Shelling/artillery/missile attack,52.0771,31.9292,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.1757,34.9765,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.2224,34.6275,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.2127,34.5621,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.1483,34.3008,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.1197,34.4947,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.0786,34.78,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.143,34.6287,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.239,34.3766,0
2024-10-03,Explosions/Remote violence,Air/drone strike,50.1046,36.2225,0
2024-10-03,Battles,Armed clash,49.4069,37.8589,0
2024-10-03,Explosions/Remote violence,Air/drone strike,48.9211,38.1276,0
2024-10-03,Battles,Armed clash,48.8082,38.2588,0
2024-10-03,Explosions/Remote violence,Air/drone strike,48.4253,37.7662,0
2024-10-03,Explosions/Remote violence,Air/drone strike,48.4192,37.7561,0
2024-10-03,Battles,Armed clash,48.0565,37.3718,17
2024-10-03,Battles,Armed clash,48.2889,37.4132,17
2024-10-03,Battles,Armed clash,48.2323,37.3382,17
2024-10-03,Explosions/Remote violence,Air/drone strike,48.1478,37.2977,0
2024-10-03,Explosions/Remote violence,Air/drone strike,48.2501,37.3301,0
2024-10-03,Battles,Armed clash,48.2797,37.559,17
2024-10-03,Battles,Armed clash,47.899,37.2175,17
2024-10-03,Battles,Armed clash,47.8659,37.4083,17
2024-10-03,Battles,Armed clash,47.8601,37.2135,0
2024-10-03,Battles,Armed clash,47.5242,35.8235,0
2024-10-03,Battles,Armed clash,47.5424,35.3662,0
2024-10-03,Battles,Armed clash,48.3515,37.837,0
2024-10-03,Battles,Armed clash,48.2691,37.3179,17
2024-10-03,Battles,Armed clash,48.3034,37.5167,17
2024-10-03,Explosions/Remote violence,Air/drone strike,51.6783,34.0591,0
2024-10-03,Explosions/Remote violence,Air/drone strike,50.9199,34.9019,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.1213,35.0342,0
2024-10-03,Battles,Armed clash,49.263,37.8575,0
2024-10-03,Battles,Armed clash,48.4082,37.1795,17
2024-10-03,Explosions/Remote violence,Air/drone strike,49.9808,36.2527,0
2024-10-03,Battles,Armed clash,49.5713,37.7169,0
2024-10-03,Explosions/Remote violence,Air/drone strike,46.8415,33.4284,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.7701,34.0673,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.3617,33.9367,0
2024-10-03,Explosions/Remote violence,Air/drone strike,50.9216,34.8003,0
2024-10-03,Explosions/Remote violence,Air/drone strike,50.4243,35.4799,0
2024-10-03,Explosions/Remote violence,Air/drone strike,50.0635,36.1656,0
2024-10-03,Explosions/Remote violence,Air/drone strike,47.6354,34.6277,0
2024-10-03,Explosions/Remote violence,Air/drone strike,48.0867,33.3928,0
2024-10-03,Explosions/Remote violence,Air/drone strike,47.5668,33.6474,0
2024-10-03,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2024-10-03,Strategic developments,Disrupted weapons use,49.2296,28.4659,0
2024-10-03,Strategic developments,Disrupted weapons use,50.2649,28.6767,0
2024-10-03,Strategic developments,Disrupted weapons use,49.5937,34.5407,0
2024-10-03,Strategic developments,Disrupted weapons use,46.4639,30.7386,0
2024-10-03,Strategic developments,Disrupted weapons use,49.9808,36.2527,0
2024-10-03,Strategic developments,Disrupted weapons use,50.9216,34.8003,0
2024-10-03,Strategic developments,Disrupted weapons use,48.4593,35.0386,0
2024-10-03,Explosions/Remote violence,Air/drone strike,49.068,33.4204,0
2024-10-03,Explosions/Remote violence,Air/drone strike,50.0163,32.9969,0
2024-10-03,Explosions/Remote violence,Air/drone strike,50.4496,30.5224,0
2024-10-03,Battles,Armed clash,47.4478,35.837,0
2024-10-03,Battles,Armed clash,47.5479,35.553,0
2024-10-03,Explosions/Remote violence,Air/drone strike,46.6528,31.6178,0
2024-10-03,Explosions/Remote violence,Air/drone strike,52.2079,33.0636,0
2024-10-03,Explosions/Remote violence,Air/drone strike,52.3168,33.1485,0
2024-10-03,Explosions/Remote violence,Air/drone strike,52.3128,33.2108,0
2024-10-03,Explosions/Remote violence,Air/drone strike,52.208,32.4581,0
2024-10-03,Explosions/Remote violence,Shelling/artillery/missile attack,52.0752,31.8412,0
2024-10-03,Explosions/Remote violence,Shelling/artillery/missile attack,51.2161,34.9866,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.1787,34.9206,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.1812,34.6779,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.2344,34.3333,0
2024-10-03,Explosions/Remote violence,Air/drone strike,50.4966,35.4525,0
2024-10-03,Explosions/Remote violence,Air/drone strike,50.4527,35.5367,0
2024-10-03,Explosions/Remote violence,Air/drone strike,50.4138,35.5464,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.4067,34.2031,0
2024-10-03,Explosions/Remote violence,Shelling/artillery/missile attack,51.7244,34.4201,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.6677,34.0631,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.52,34.2598,0
2024-10-03,Explosions/Remote violence,Shelling/artillery/missile attack,51.6278,34.0569,0
2024-10-03,Explosions/Remote violence,Air/drone strike,51.9549,34.1244,0
2024-10-03,Explosions/Remote violence,Shelling/artillery/missile attack,51.6924,34.1259,0
2024-10-03,Battles,Armed clash,48.2419,37.3372,16
2024-10-03,Explosions/Remote violence,Air/drone strike,46.579,32.1496,1
2024-10-04,Explosions/Remote violence,Air/drone strike,51.2224,34.6275,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.6677,34.0631,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.143,34.6287,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.2127,34.5621,0
2024-10-04,Explosions/Remote violence,Air/drone strike,49.9808,36.2527,0
2024-10-04,Explosions/Remote violence,Air/drone strike,49.5858,37.7083,0
2024-10-04,Explosions/Remote violence,Air/drone strike,49.3705,37.926,0
2024-10-04,Explosions/Remote violence,Air/drone strike,48.7717,38.0635,0
2024-10-04,Explosions/Remote violence,Air/drone strike,48.7759,37.7985,0
2024-10-04,Battles,Armed clash,48.1478,37.2977,0
2024-10-04,Explosions/Remote violence,Air/drone strike,47.8453,36.8353,0
2024-10-04,Explosions/Remote violence,Air/drone strike,47.4951,35.6802,0
2024-10-04,Explosions/Remote violence,Air/drone strike,47.7165,35.2086,0
2024-10-04,Battles,Armed clash,49.4689,37.9059,0
2024-10-04,Battles,Armed clash,48.6107,37.8622,0
2024-10-04,Battles,Armed clash,48.3943,37.7901,0
2024-10-04,Battles,Armed clash,48.2501,37.3301,0
2024-10-04,Battles,Armed clash,47.8659,37.4083,0
2024-10-04,Battles,Armed clash,47.8601,37.2135,0
2024-10-04,Battles,Armed clash,47.4478,35.837,0
2024-10-04,Battles,Armed clash,47.5479,35.553,0
2024-10-04,Battles,Armed clash,47.5424,35.3662,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,51.6278,34.0569,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,51.1529,34.4611,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,46.7035,32.9807,0
2024-10-04,Explosions/Remote violence,Air/drone strike,50.4003,30.6807,0
2024-10-04,Explosions/Remote violence,Air/drone strike,47.7149,35.5241,0
2024-10-04,Explosions/Remote violence,Air/drone strike,47.5867,35.356,0
2024-10-04,Explosions/Remote violence,Air/drone strike,47.6281,35.2867,0
2024-10-04,Explosions/Remote violence,Air/drone strike,47.5673,35.7858,0
2024-10-04,Explosions/Remote violence,Air/drone strike,47.5621,35.6972,0
2024-10-04,Explosions/Remote violence,Air/drone strike,47.7457,36.5958,3
2024-10-04,Explosions/Remote violence,Air/drone strike,47.6639,36.2563,0
2024-10-04,Explosions/Remote violence,Air/drone strike,47.5325,35.8978,0
2024-10-04,Explosions/Remote violence,Air/drone strike,46.579,32.1496,1
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,46.7465,32.9123,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,46.8415,33.4284,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,46.9494,33.5995,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,47.6354,34.6277,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,47.7697,34.7311,0
2024-10-04,Strategic developments,Disrupted weapons use,48.4593,35.0386,0
2024-10-04,Strategic developments,Disrupted weapons use,50.9216,34.8003,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,46.9672,32.0183,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,48.8533,37.6065,0
2024-10-04,Explosions/Remote violence,Air/drone strike,50.7369,34.2034,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.1008,34.6099,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,51.1197,34.4947,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.1369,34.8668,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,51.1757,34.9765,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.1409,34.7551,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.2231,34.5161,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.1989,34.3707,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.0786,34.78,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.2344,34.3333,0
2024-10-04,Explosions/Remote violence,Air/drone strike,50.945,34.6394,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,50.382,34.9261,0
2024-10-04,Explosions/Remote violence,Air/drone strike,50.4243,35.4799,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,50.4966,35.4525,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,50.4462,35.4717,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,51.4067,34.2031,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.3666,34.2293,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.373,34.1931,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.6783,34.0591,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,51.8486,34.3641,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,51.8921,34.1955,0
2024-10-04,Explosions/Remote violence,Air/drone strike,52.2561,33.7445,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.5283,34.223,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.9647,34.0626,0
2024-10-04,Explosions/Remote violence,Air/drone strike,51.9549,34.1244,0
2024-10-04,Battles,Armed clash,47.4278,35.9898,0
2024-10-04,Battles,Armed clash,50.255,36.425,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,48.5956,37.9999,0
2024-10-04,Strategic developments,Disrupted weapons use,45.3581,36.4675,0
2024-10-04,Battles,Armed clash,48.3319,37.8358,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,47.1298,37.571,0
2024-10-04,Explosions/Remote violence,Shelling/artillery/missile attack,46.7586,36.7845,0
2024-10-05,Explosions/Remote violence,Air/drone strike,46.8415,33.4284,0
2024-10-08,Battles,Armed clash,47.8601,37.2135,0
2024-10-08,Explosions/Remote violence,Air/drone strike,50.1046,36.2225,0
2024-10-08,Explosions/Remote violence,Air/drone strike,47.619,34.5369,0
2024-10-08,Explosions/Remote violence,Shelling/artillery/missile attack,46.9494,33.5995,0
2024-10-08,Strategic developments,Disrupted weapons use,48.4593,35.0386,0
2024-10-08,Battles,Armed clash,49.263,37.8575,0
2024-10-08,Explosions/Remote violence,Air/drone strike,51.368,34.3045,0
2024-10-08,Battles,Armed clash,48.0565,37.3718,0
2024-10-08,Explosions/Remote violence,Air/drone strike,47.6639,36.2563,0
2024-10-08,Explosions/Remote violence,Air/drone strike,51.239,34.3766,0
2024-10-08,Battles,Armed clash,48.056,37.346,0
2024-10-08,Explosions/Remote violence,Shelling/artillery/missile attack,47.0987,33.7445,0
2024-10-08,Battles,Armed clash,48.6107,37.8622,0
2024-10-08,Battles,Armed clash,48.1393,37.4412,0
2024-10-08,Explosions/Remote violence,Air/drone strike,51.0786,34.78,0
2024-10-08,Explosions/Remote violence,Shelling/artillery/missile attack,52.0752,31.8412,0
2024-10-08,Explosions/Remote violence,Air/drone strike,51.1409,34.7551,0
2024-10-05,Explosions/Remote violence,Air/drone strike,47.5325,35.8978,2
2024-10-08,Explosions/Remote violence,Shelling/artillery/missile attack,49.068,33.4204,0
2024-10-05,Explosions/Remote violence,Air/drone strike,47.7697,34.7311,0
2024-10-08,Battles,Armed clash,48.2323,37.3382,10
2024-10-08,Battles,Armed clash,47.9836,37.2823,0
2024-10-08,Explosions/Remote violence,Air/drone strike,46.6528,31.6178,0
2024-10-08,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2024-10-08,Explosions/Remote violence,Air/drone strike,47.7457,36.5958,0
2024-10-08,Explosions/Remote violence,Air/drone strike,47.5222,35.441,0
2024-10-08,Battles,Armed clash,49.4663,37.8039,0
2024-10-08,Explosions/Remote violence,Shelling/artillery/missile attack,50.4462,35.4717,0
2024-10-08,Explosions/Remote violence,Shelling/artillery/missile attack,52.1077,31.8556,0
2024-10-08,Explosions/Remote violence,Air/drone strike,50.0635,36.1656,0
2024-10-08,Explosions/Remote violence,Air/drone strike,47.5325,35.8978,0
2024-10-08,Explosions/Remote violence,Air/drone strike,47.6354,34.6277,0
2024-10-08,Strategic developments,Disrupted weapons use,46.9672,32.0183,0
2024-10-08,Battles,Armed clash,48.2501,37.3301,0
2024-10-08,Battles,Armed clash,48.2986,37.3804,0
2024-10-08,Explosions/Remote violence,Air/drone strike,47.7697,34.7311,0
2024-10-08,Battles,Armed clash,48.3515,37.837,0
2024-10-08,Battles,Armed clash,48.3319,37.8358,0
2024-10-08,Explosions/Remote violence,Air/drone strike,47.5621,35.6972,0
2024-10-08,Battles,Armed clash,47.5242,35.8235,0
2024-10-08,Explosions/Remote violence,Air/drone strike,47.7807,36.6353,0
2024-10-08,Explosions/Remote violence,Air/drone strike,51.1989,34.3707,0
2024-10-08,Battles,Armed clash,49.6193,37.7098,0
2024-10-08,Battles,Armed clash,48.2889,37.4132,11
2024-10-07,Explosions/Remote violence,Remote explosive/landmine/IED,46.3556,34.3327,0
2024-10-08,Explosions/Remote violence,Shelling/artillery/missile attack,47.5004,33.9175,0
2024-10-08,Explosions/Remote violence,Air/drone strike,51.2224,34.6275,0
2024-10-08,Explosions/Remote violence,Air/drone strike,48.2816,37.7747,0
2024-10-08,Explosions/Remote violence,Shelling/artillery/missile attack,46.7922,33.1985,0
2024-10-08,Explosions/Remote violence,Shelling/artillery/missile attack,49.5937,34.5407,0
2024-10-08,Explosions/Remote violence,Air/drone strike,50.4966,35.4525,0
2024-10-08,Explosions/Remote violence,Shelling/artillery/missile attack,47.5763,35.8019,0
2024-10-08,Battles,Armed clash,48.2691,37.3179,11
2024-10-05,Explosions/Remote violence,Air/drone strike,49.3096,37.6494,1
2024-10-08,Explosions/Remote violence,Air/drone strike,50.1677,36.2611,0
2024-10-08,Battles,Armed clash,47.4478,35.837,0
2024-10-08,Battles,Armed clash,48.1478,37.2977,10
2024-10-07,Battles,Non-state actor overtakes territory,48.2629,37.3789,0
2024-10-08,Battles,Armed clash,48.8082,38.2588,0
2024-10-08,Explosions/Remote violence,Shelling/artillery/missile attack,46.579,32.1496,0
2024-10-08,Explosions/Remote violence,Air/drone strike,47.7117,36.5954,0
2024-10-08,Battles,Armed clash,48.2326,37.2703,11
2024-10-08,Strategic developments,Disrupted weapons use,49.5559,25.6056,0
2024-10-08,Explosions/Remote violence,Shelling/artillery/missile attack,46.7814,33.0559,0
2024-10-08,Explosions/Remote violence,Air/drone strike,47.8453,36.8353,0
2024-10-08,Strategic developments,Disrupted weapons use,49.2296,28.4659,0
2024-10-05,Explosions/Remote violence,Shelling/artillery/missile attack,48.1478,37.2977,0
2024-10-08,Explosions/Remote violence,Air/drone strike,48.7759,37.7985,0
2024-10-08,Battles,Armed clash,47.7943,36.9905,0
2024-10-07,Battles,Non-state actor overtakes territory,49.4689,37.9059,0
2024-10-09,Explosions/Remote violence,Air/drone strike,47.5268,36.0004,0
2024-10-09,Explosions/Remote violence,Air/drone strike,51.1483,34.3008,0
2024-10-09,Explosions/Remote violence,Air/drone strike,51.1757,34.9765,0
2024-10-09,Explosions/Remote violence,Air/drone strike,51.7784,34.4138,0
2024-10-09,Explosions/Remote violence,Air/drone strike,51.4067,34.2031,0
2024-10-09,Explosions/Remote violence,Shelling/artillery/missile attack,52.3063,33.1137,0
2024-10-09,Explosions/Remote violence,Shelling/artillery/missile attack,51.2344,34.3333,0
2024-10-09,Explosions/Remote violence,Air/drone strike,51.3666,34.2293,0
2024-10-09,Explosions/Remote violence,Air/drone strike,47.619,34.5369,0
2024-10-09,Explosions/Remote violence,Shelling/artillery/missile attack,52.0296,34.0037,0
2024-10-09,Explosions/Remote violence,Shelling/artillery/missile attack,48.4593,35.0386,0
